Full_sesti,short_alias
SP1619,CASS-149
SP1620,CASS-149
SP1621,CASS-151
SP1622,CASS-151
SP1623,CASS-151
SP1623A,CASS-151
SP1624,CASS-151
SP1625,CASS-151
SP1626,CASS-157
SP1627,CASS-158
SP1628,CASS-158
SP1629,CASS-158
SP1630,CASS-158
SP1631,CASS-173
SP1632,CASS-173
SP1633,CASS-174
SP1633A,CASS-174
SP1634,CASS-164
SP1635,CASS-164
SP1636,CASS-161
SP1637,CASS-161
SP1638,CASS-161
SP1639,CASS-160
SP1640,CASS-160
SP1641,CASS-160
SP1642,CASS-159
SP1643,CASS-159
SP1644,CASS-159
SP1645,CASS-159
SP1646,CASS-160
SP1647,CASS-160
SP1648,CASS-161
SP1649,CASS-161
SP1650,CASS-161
SP1651,CASS-162
SP1652,CASS-162
SP1653,CASS-163
SP1654,CASS-163
SP1654A,CASS-140
SP1655,CASS-140
SP1656,CASS-140
SP1657,CASS-140
SP1658,CASS-141
SP1659,CASS-141
SP1660,CASS-141
SP1662,CASS-140
SP1663,CASS-140
SP1664,CASS-163
SP1664A,CASS-164
SP1664B,CASS-139
SP1665,CASS-138
SP1666,CASS-138
SP1667,CASS-137
SP1668,CASS-137
SP1669,CASS-137
SP1670,CASS-137
SP1671,CASS-138
SP1672,CASS-138
SP1673,CASS-139
SP1674,CASS-165
SP1675,CASS-166
SP1675A,CASS-136
SP1676,CASS-136
SP1677,CASS-135
SP1678,CASS-135
SP1679,CASS-134
SP1680,CASS-134
SP1681,CASS-134
SP1682,CASS-134
SP1683,CASS-134
SP1684,CASS-131
SP1685,CASS-131
SP1686,CASS-130
SP1687,CASS-132
SP1688,CASS-132
SP1689,CASS-133
SP1690,CASS-119
SP1690A,CASS-118
SP1691,CASS-142
SP1692,CASS-142
SP1693,CASS-142
SP1694,CASS-118
SP1695,CASS-118
SP1696,CASS-118
SP1697,CASS-119
SP1698,CASS-119
SP1699,CASS-119
SP1700,CASS-120
SP1701,CASS-120
SP1702,CASS-120
SP1703,CASS-120
SP1704,CASS-120
SP1705,CASS-120
SP1706,CASS-120
SP1707,
SP1708,CASS-129
SP1709,CASS-129
SP1710,CASS-129
SP1711,CASS-129
SP1712,CASS-128
SP1713,
SP1714,CASS-122
SP1715,CASS-122
SP1716,CASS-121
SP1717,CASS-121
SP1719,CASS-121
SP1720,CASS-123
SP1721,CASS-123
SP1722,CASS-123
SP1723,CASS-128
SP1724,CASS-128
SP1725,CASS-128
SP1725A,CASS-021
SP1726,CASS-021
SP1726A,CASS-021
SP1727,CASS-021
SP1728,CASS-021
SP1729,CASS-124
SP1730,CASS-124
SP1731,CASS-124
SP1732,CASS-124
SP1733,CASS-124
SP1734,CASS-124
SP1735,CASS-124
SP1735A,CASS-124
SP1736,CASS-126
SP1737,CASS-126
SP1738,CASS-125
SP1739,CASS-125
SP1740,CASS-022
SP1741,CASS-022
SP1742,
SP1743,CASS-023
SP1743A,CASS-024
SP1744,CASS-127
SP1745,CASS-127
SP1746,CASS-127
SP1746A,CASS-024
SP1747,CASS-023
SP1748,CASS-082
SP1749,CASS-082
SP1750,CASS-082
SP1751,CASS-022
SP1752,CASS-022
SP1753,CASS-022
SP1754,CASS-021
SP1755,CASS-021
SP1756,CASS-021
SP1757,CASS-128
SP1758,CASS-129
SP1759,CASS-129
SP1760,CASS-130
SP1761,CASS-131
SP1762,CASS-131
SP1763,CASS-135
SP1764,CASS-136
SP1765,CASS-136
SP1766,CASS-136
SP1767,CASS-166
SP1767A,CASS-165
SP1768,CASS-165
SP1769,CASS-174
SP1770,CASS-174
SP1771,CASS-174
SP1772,CASS-173
SP1773,CASS-173
SP1774,CASS-173
SP1775,CASS-173
SP1776,CASS-173
SP1777,CASS-173
SP1778,CASS-158
SP1779,CASS-158
SP1780,CASS-158
SP1781,CASS-157
SP1781A,
SP1782,CASS-155
SP1783,CASS-155
SP1783A,CASS-155
SP1784,CASS-155
SP1785,CASS-156
SP1789,CASS-172
SP1790,CASS-172
SP1791,CASS-172
SP1792,
SP1793,CASS-005
SP1793A,CASS-005
SP1794,CASS-005
SP1795,CASS-005
SP1796,CASS-005
SP1797,CASS-006
SP1798,CASS-006
SP1799,CASS-006
SP1800,CASS-006
SP1801,CASS-005
SP1802,CASS-005
SP1803,CASS-005
SP1803A,CASS-004
SP1803B,CASS-005
SP1804,CASS-002
SP1805,CASS-002
SP1805A,CASS-002
SP1806,CASS-002
SP1807,CASS-002
SP1808,CASS-001
SP1810,CASS-001
SP1811,CASS-001
SP1812,CASS-170
SP1812A,CASS-170
SP1813,CASS-170
SP1814,CASS-170
SP1815,CASS-170
SP1816,CASS-170
SP1817,CASS-014
SP1818,CASS-014
SP1819,CASS-014
SP1820,CASS-014
SP1821,CASS-011
SP1822,CASS-011
SP1823,CASS-010
SP1824,CASS-009
SP1825,CASS-009
SP1826,CASS-008
SP1827,CASS-008
SP1828,CASS-007
SP1829,CASS-007
SP1830,CASS-007
SP1831,CASS-007
SP1832,CASS-008
SP1833,CASS-009
SP1834,CASS-010
SP1835,CASS-010
SP1836,CASS-011
SP1837,CASS-012
SP1838,CASS-013
SP1839,CASS-013
SP1840,CASS-169
SP1841,CASS-015
SP1842,CASS-015
SP1843,CASS-015
SP1844,CASS-015
SP1844A,CASS-015
SP1845,
SP1846,CASS-167
SP1846A,CASS-167
SP1847,CASS-167
SP1848,CASS-167
SP1848A,CASS-167
SP1849,CASS-167
SP1849A,CASS-167
SP1850,CASS-167
SP1851,CASS-020
SP1852,CASS-019
SP1853,CASS-019
SP1854,
SP1856,
SP1857,CASS-086
SP1858,CASS-086
SP1859,CASS-086
SP1860,CASS-086
SP1861,CASS-085
SP1861A,CASS-085
SP1862,CASS-085
SP1863,CASS-085
SP1863A,CASS-083
SP1864,CASS-084
SP1865,CASS-087
SP1866,CASS-087
SP1867,
SP1868A,CASS-088
SP1869,CASS-088
SP1870,CASS-078
SP1870A,CASS-089
SP1871,CASS-078
SP1871A,CASS-078
SP1872,CASS-078
SP1873,CASS-079
SP1874,CASS-079
SP1876,CASS-081
SP1877,CASS-081
SP1878,CASS-026
SP1879,CASS-081
SP1880,CASS-081
SP1881,CASS-081
SP1882,CASS-081
SP1883,
SP1884,CASS-025
SP1885,CASS-025
SP1886,CASS-025
SP1887,CASS-025
SP1888,CASS-026
SP1888A,
SP1889,CASS-027
SP1889A,
SP1889B,CASS-080
SP1889C,CASS-079
SP1890,CASS-027
SP1891,CASS-027
SP1892,CASS-028
SP1893,CASS-028
SP1894,CASS-029
SP1895,CASS-029
SP1895A,CASS-029
SP1895B,CASS-029
SP1895C,
SP1896,
SP1896A,CASS-076
SP1897,CASS-076
SP1898,CASS-076
SP1898A,CASS-076
SP1899,CASS-076
SP1900,
SP1901,CASS-075
SP1902,CASS-075
SP1903,CASS-074
SP1904,CASS-073
SP1905,
SP1906,CASS-072
SP1907,CASS-072
SP1908,CASS-071
SP1909,CASS-071
SP1910,CASS-058
SP1911,CASS-058
SP1912,CASS-058
SP1913,CASS-059
SP1914,CASS-059
SP1915,CASS-060
SP1915A,CASS-060
SP1915B,CASS-060
SP1916,CASS-066
SP1917,CASS-059
SP1918,CASS-059
SP1919,CASS-058
SP1920,CASS-058
SP1921,CASS-071
SP1922,CASS-071
SP1923,CASS-072
SP1924,CASS-070
SP1925,CASS-070
SP1926,CASS-070
SP1927,CASS-069
SP1928,CASS-069
SP1929,CASS-067
SP1930,CASS-067
SP1931,CASS-067
SP1931A,CASS-067
SP1932,CASS-068
SP1932A,CASS-090
SP1933,CASS-061
SP1933A,CASS-061
SP1934,CASS-057
SP1934A,CASS-057
SP1934B,CASS-057
SP1935,CASS-057
SP1936,CASS-057
SP1937,CASS-061
SP1938,CASS-061
SP1939,CASS-062
SP1940,CASS-062
SP1941,CASS-063
SP1942,CASS-064
SP1943,CASS-064
SP1943A,CASS-051
SP1944,CASS-064
SP1945,CASS-049
SP1946,CASS-044
SP1947,CASS-044
SP1948,CASS-044
SP1949,CASS-044
SP1950A,CASS-045
